sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_designer_benzos_any,lab_benzos_any,lab_nitazenes_any,lab_opiates_opioids_any,lab_synthetic_cannabinoids_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips,tracestim,category,program
"300692","Phoenix","Maricopa County","AZ","Arizona","14Sep2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,"","","not overdose related","not involved","",,0,"20Sep2022",1,1,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"AZ | MARICOPA",4,13,4013,1,"",10
"300636","Lumberton","Robeson County","NC","North Carolina","15Oct2022","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","weird","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"30Jan2023",1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | ROBESON",37,155,37155,0,"Cocaine",13
"300695","Rowland","Robeson County","NC","North Carolina","10Oct2022","cotton","cotton",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","long","",,,,,,1,,,,"","","not overdose related","not involved","",,0,"02Nov2022",1,1,,6,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | ROBESON",37,155,37155,1,"",13
"300680","Lumberton","Robeson County","NC","North Carolina","15Oct2022","cotton","cotton",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","weird","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"02Nov2022",1,1,,7,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | ROBESON",37,155,37155,1,"",13
"300970","Lumberton","Robeson County","NC","North Carolina","03Jan2023","cotton","cotton",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","unpleasant","",1,,,,,,,,,"","","unknown","","",,0,"30Jan2023",1,1,,7,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | ROBESON",37,155,37155,1,"",13
"300994","Lumberton","Robeson County","NC","North Carolina","14Nov2022","cotton","cotton",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weird","",1,,,,,,,,,"","","unknown","","",,0,"31Jan2023",1,1,,6,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | ROBESON",37,155,37155,1,"",13
"300943","Lumberton","Robeson County","NC","North Carolina","13Feb2023","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,"","","involved in OD","Overdose reported","",,0,"17Mar2023",1,1,,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | ROBESON",37,155,37155,0,"Cocaine",13
"300936","Lumberton","Robeson County","NC","North Carolina","18Nov2022","swab","swab",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky",,,1,,,"","stronger","stronger",,,,,,,,,,"","","unknown","","",,0,"30Jan2023",1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | ROBESON",37,155,37155,0,"Cocaine",13
"300641","Pembroke","Robeson County","NC","North Carolina","26Sep2022","swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,"","","not overdose related","not involved","",,0,"02Nov2022",1,1,,5,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | ROBESON",37,155,37155,0,"Cocaine",13
"300661","Elkin","Surry County","NC","North Carolina","09Jan2023","cotton","cotton",1,"fentanyl",1,1,1,0,0,0,0,0,0,"white",0,"powder; hard",,,1,,,"","nice","",,,,,1,,,,,"","Does it contain xylazine?","not overdose related","not involved","",,0,"13Jan2023",1,1,,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | SURRY",37,171,37171,1,"",40
"300366","Surry County","Surry County","NC","North Carolina","04Jul2022","cotton","cotton",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","nice; stronger; more up","stronger",,,1,,1,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | SURRY",37,171,37171,0,"Methamphetamine",1
"300890","Surry County","Surry County","NC","North Carolina","01Feb2023","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","unknown","","",,0,"16Mar2023",1,1,,6,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | SURRY",37,171,37171,1,"",1
"400481","Surry County","Surry County","NC","North Carolina","01Feb2023","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; chunky",,,,,1,"","weird","",1,,,1,,,,,,"","very sedate","unknown","","",,0,"23Mar2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | SURRY",37,171,37171,0,"Methamphetamine",1
"300866","Surry County","Surry County","NC","North Carolina","02Nov2022","spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"pink; red",1,"powder; chunky; flaky",,,1,,,"","stronger","stronger",,,,,,,,,,"","overdoses","involved in OD","Overdose reported","numerous and death",1,0,"14Nov2022",1,1,,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | SURRY",37,171,37171,1,"",1
"300385","Surry County","Surry County","NC","North Carolina","24Jun2022","cotton","cotton",1,"heroin; methamphetamine",1,0,0,1,0,1,0,0,0,"tan",0,"powder; chunky",,,1,,,"","nice","",,,,,1,,,,,"","","not overdose related","not involved","",,0,"16Aug2022",1,1,,6,4,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"NC | SURRY",37,171,37171,0,"Methamphetamine",1
"300484","Raleigh","Wake County","NC","North Carolina","12Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals; chunky; shiny",,,,,1,"shiny","unpleasant","",1,,,,,,,1,,"","made them break out with mouth sores, throat swelling right after onset","unknown","","",,0,"25Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE",37,183,37183,0,"Methamphetamine",12
"300360","Wake County","Wake County","NC","North Carolina","13Jun2022","spatula","spatula",1,"heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,"","","unknown","","",,0,"15Jun2022",1,1,,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | WAKE",37,183,37183,0,"Cocaine",12
"300461","Raleigh","Wake County","NC","North Carolina","27Oct2022","spatula","spatula",1,"heroin; fentanyl; unknown",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","weird; unpleasant","",1,,,,,,,,,"","made dizzy and felt weird like not right for dope feelings","not overdose related","not involved","",,0,"07Dec2022",1,1,,4,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | WAKE",37,183,37183,1,"",12
"400182","Raleigh","Wake County","NC","North Carolina","14Dec2022","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","long; more down","stronger",,,,1,,1,,,,"","nice, strong, potent","involved in OD","Overdose reported","",,0,"06Jan2023",1,1,,4,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | WAKE",37,183,37183,1,"",14
"400169","Raleigh","Wake County","NC","North Carolina","03Feb2023","spatula","spatula",1,"methamphetamine; unknown",0,0,0,1,0,1,0,0,0,"white; clear",0,"crystals; powder; flaky",,,1,,1,"","weird; weaker; more up; unpleasant","weaker",1,,1,1,,,,,,"","we suspect it may be that knock off meth msm","not overdose related","not involved","",,0,"08Feb2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE",37,183,37183,0,"Methamphetamine",14
"300323","Wake County","Wake County","NC","North Carolina","13Jun2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,"","","unknown","","",,0,"15Jun2022",1,1,,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | WAKE",37,183,37183,1,"",12
"300446","Raleigh","Wake County","NC","North Carolina","19Oct2022","cotton","cotton",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; chunky; chalky",,,1,,,"","weird","",1,,,,,,,,,"","weird rush, no real high, turns blue when heated","not overdose related","not involved","result in weird wound",,0,"25Oct2022",1,1,,6,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | WAKE",37,183,37183,1,"",12
"NC01312","Wake County","Wake County","NC","North Carolina","07Jun2022","cotton","cotton",1,"fentanyl; heroin",1,1,0,0,0,0,0,0,0,"tan",0,"",,,,,,"","weird","",1,,,1,,,,,,"","1 bag normal, 1 bag felt weird, slow","unknown","","",,0,"15Jun2022",1,0,,8,8,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"NC | WAKE",37,183,37183,0,"Cocaine",12
"300378","Raleigh","Wake County","NC","North Carolina","03Oct2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weird; more down","",1,,,1,,,,,,"","sleepy and up","not overdose related","not involved","",,0,"25Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE",37,183,37183,0,"Methamphetamine",12
"300652","Boomer","Wilkes County","NC","North Carolina","02Nov2022","swab","swab",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,1,,,,,,"","sleepy dope","not overdose related","not involved","",,0,"13Nov2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WILKES",37,193,37193,0,"Methamphetamine",40
"400304","Millers Creek","Wilkes County","NC","North Carolina","07Mar2023","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder; shiny",,,1,,1,"shiny","more down","",1,,,1,,,,,,"","They nodded out on it. Experienced chills, sneezing, upset stomach","not overdose related","not involved","",,0,"23Mar2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WILKES",37,193,37193,0,"Methamphetamine",40
"300670","Boomer","Wilkes County","NC","North Carolina","02Nov2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"crystals; powder; chunky",,,1,,1,"","jittery","",,,1,,,,,,,"","","not overdose related","not involved","",,0,"13Nov2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WILKES",37,193,37193,0,"Methamphetamine",40
"300953","Chama","Rio Arriba County","NM","New Mexico","08Dec2022","swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"tan",0,"",,,,,,"","normal","normal",,,,,,,,,,"syringe residue","","not overdose related","not involved","",,0,"06Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA",35,39,35039,0,"Methamphetamine",36
"300932","Espanola","Rio Arriba County","NM","New Mexico","18Nov2022","cotton","cotton",0,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"tar",,,,,,"","","",,,,,,,,,,"residue","","unknown","","",,0,"23Nov2022",1,1,,8,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"NM | RIO ARRIBA",35,39,35039,0,"Cocaine",36
"400141","Santa Fe","Santa Fe County","NM","New Mexico","18Nov2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder; shiny; flaky",,,1,,1,"shiny","more down","",,,,1,,,,,,"white crystal that easily broke into powder","felt like a downer, supposed to be meth","unknown","","",,0,"23Nov2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | SANTA FE",35,49,35049,0,"Methamphetamine",36
"400193","Chimayo","Santa Fe County","NM","New Mexico","18Nov2022","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky; shiny",,,1,,,"shiny","stronger; more up; unpleasant","stronger",1,,1,,,,,,1,"","","involved in OD","Overdose reported","seizures",,0,"22Nov2022",1,1,,5,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NM | SANTA FE",35,49,35049,0,"Cocaine",36
"300922","Santa Fe","Santa Fe County","NM","New Mexico","18Nov2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder; shiny; flaky",,,1,,1,"shiny","more down","",,,,1,,,,,,"","had downer effects, supposed to be meth","unknown","","",,0,"23Nov2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | SANTA FE",35,49,35049,0,"Methamphetamine",36
"901001","Reno","Washoe County","NV","Nevada","13Jan2023","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","normal","normal",,,,1,,,,,,"","can eat and sleep still","not overdose related","not involved","",,0,"26Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NV | WASHOE",32,31,32031,0,"Methamphetamine",39
"400236","Reno","Washoe County","NV","Nevada","13Jan2023","spatula","spatula",0,"MDMA",0,0,0,0,0,0,0,0,1,"pink",1,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,"","did not try","unknown","","",,0,"26Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NV | WASHOE",32,31,32031,0,"Methamphetamine",39
"400202","Reno","Washoe County","NV","Nevada","13Jan2023","spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,1,,,"","burns fingers","not overdose related","not involved","",,0,"26Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NV | WASHOE",32,31,32031,0,"Methamphetamine",39
"300672","Albany","Albany County","NY","New York","29Sep2022","cotton","cotton",0,"unknown",0,0,0,0,0,0,0,0,0,"gray",0,"",,,,,,"","","",,,,,,,,,,"","","not overdose related","not involved","",,1,"11Oct2022",1,1,,7,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | ALBANY",36,1,36001,0,"Methamphetamine",23
"300885","Albany","Albany County","NY","New York","16Nov2022","swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"pink",1,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,"","","unknown","","",,1,"21Nov2022",1,1,,11,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,"NY | ALBANY",36,1,36001,1,"",3
"300736","Mayfield","Fulton County","NY","New York","30Sep2022","cotton","cotton",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","more up","",,,1,,,,,,,"cigarette","","not overdose related","not involved","",,1,"11Oct2022",1,0,,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NY | FULTON",36,35,36035,0,"Cocaine",23
"300275","Brooklyn","Kings County","NY","New York","26May2022","spatula; swab","multiple methods",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"brown",0,"powder; chunky",,,1,,,"","normal; unpleasant","normal",1,,,,,,,,,":(","","not overdose related","not involved","",,0,"02Jun2022",1,1,,12,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NY | KINGS",36,47,36047,1,"",16
"300279","New York City","Kings County","NY","New York","07Jul2022","cotton","cotton",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","unpleasant","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"18Jul2022",1,1,,9,7,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | KINGS",36,47,36047,0,"Both",16
"300286","New York City","Kings County","NY","New York","07Jun2022","swab","swab",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","normal; nice","normal",,,,,1,,,,,"","","not overdose related","not involved","",,0,"17Jul2022",1,1,,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"300224","Brooklyn","Kings County","NY","New York","08Apr2022","swab","swab",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Apr2022",1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"300250","Brooklyn","Kings County","NY","New York","06Apr2022","swab","swab",1,"Cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Apr2022",1,1,,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"400108","New York City","Kings County","NY","New York","25Nov2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"01Dec2022",1,1,,12,5,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | KINGS",36,47,36047,1,"",16
"NC01171","Brooklyn","Kings County","NY","New York","31Dec2021","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","typical; meh","normal",,,,,,,,,,"","","unknown","","",,0,"27Jan2022",1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"300742","New York City","Kings County","NY","New York","20Oct2022","swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"18Nov2022",1,0,,10,10,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NY | KINGS",36,47,36047,0,"Methamphetamine",16
"300265","Brooklyn","Kings County","NY","New York","27May2022","swab","swab",1,"cocaine; fentanyl; xylazine",1,1,1,1,0,0,1,0,0,"gray; brown",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"unclear","Unclear","not overdose related","not involved","",,0,"02Jun2022",1,1,,10,7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"300300","Brooklyn","Kings County","NY","New York","20May2022","unknown","unknown",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","normal; unpleasant","normal",1,,,,,,,,,":(","","not overdose related","not involved","",,0,"02Jun2022",1,1,,12,10,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NY | KINGS",36,47,36047,1,"",16
"400130","New York City","Kings County","NY","New York","29Nov2022","swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weaker","weaker",,,,,,,,,,"","maybe washed with acetone","not overdose related","not involved","",,0,"03Jan2023",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Methamphetamine",16
"NC01432","Brooklyn","Kings County","NY","New York","22Feb2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"08Mar2022",1,1,,6,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"300777","New York City","Kings County","NY","New York","01Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Methamphetamine",16
"300253","Brooklyn","Kings County","NY","New York","26May2022","swab","swab",1,"crack",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"02Jun2022",1,1,,7,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Cocaine",16
"300548","New York City","Kings County","NY","New York","04Sep2022","spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder; chunky",,,1,,,"","nice; weaker","weaker",,,,,1,,,,,"possibly chocolate","","not overdose related","not involved","",,0,"14Sep2022",1,1,,8,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NY | KINGS",36,47,36047,1,"",16
"300762","New York City","Kings County","NY","New York","21Oct2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","normal; nice","normal",,,,,1,,,,,"","","not overdose related","not involved","",,0,"27Oct2022",1,1,,11,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"NY | KINGS",36,47,36047,1,"",16
"300772","New York City","Kings County","NY","New York","07Oct2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"19Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NY | KINGS",36,47,36047,0,"Methamphetamine",16
"300702","New York City","Kings County","NY","New York","14Oct2022","spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","","",,,,,,,,,,"","looked different than usual, suspected xylazine, did not use","not overdose related","not involved","",,0,"19Oct2022",1,1,,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | KINGS",36,47,36047,1,"",16
"300841","New York City","Kings County","NY","New York","29Oct2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"14Nov2022",1,1,,9,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NY | KINGS",36,47,36047,1,"",16
